label,summarydescription
1,IndexWriter.numDocs doesn't take into account applied but not flushed deletes
1,DatabaseJournal improperly finds tables in external schemas when used on Oracle
1,NPE in MultiReader.isCurrent() and getVersion()
1,TransientRepository with LocalFileSystem eventually causes Repository data to be stored at path '/'
1,Abort Before Execute & Various Other Times Fails
1,jcr:successors property not persisted correctly within a transaction
1,IndexWriter.addIndexes(IndexReader[]) fails to create compound files
1,In case of SocketTimeoutException and using HttpRequestRetryHandler the execution is always +1
1,Add the org.apache.jackrabbit.rmi.jackrabbit package to the rmic generation 
1,Malformed excerpt if content contains markup and no highlights found
1,cannot PUT changes to a resource in the simple webdav server
1,ItemInfoBuilder fails to set correct path on properties
1,"ContentEncodingHttpClient.execute(HttpGet, ResponseHandler<T>) throws IOException when reading compressed response"
1,New socket timeout value wont have effect if connection is reused
1,Check for correct content-type in URLEncodedUtils not working for encoding-suffixes
1,GC resources in TermInfosReader when exception occurs in its constructor
1,BundleDbPersistenceManager consistencyFix doesn't fix missing non system childnode  entries of the root node
1,WebDAV server should treat non-wellformed XML in request bodies as error
1,ConcurrentModificationException thrown in MultiThreaded code
1,spi2dav: Overwrite header T specified for MOVE and COPY causes failure if some API tests
1,Jackrabbit logs a NullPointerException on shutdown if the version manager wasn't initialized
1,MultiThreadedHttpConnectionManager setMaxTotalConnections() method doesn't work
1,DateUtil#formatDate uses default locale instead of US
1,String properties with invalid XML characters export as invalid XML
1,Escape colon in statement of jcr:contains
1,InstantiatedIndexReader does not implement getFieldNames properly
1,"BasicCookieStore treats cookies of the same name from the same host as duplicates, even if they have different paths"
1,Enabling wire logging changes isEof/isStale behavior
1,"Workspace.clone() fails the second time, if cloning referenceables"
1,Problem importing node with binary property in a repository configured with datastore
1,IndexReader.indexExists sometimes returns true when an index isn't present
1,Findbugs reports and fixes
1,MinPayloadFunction returns 0 when only one payload is present
1,MultiReader does not propagate readerFinishedListeners to clones/reopened readers
1,IndexReader.open(String|File) may incorrectly throw AlreadyClosedException
1,Incorrect sort by Numeric values for documents missing the sorting field
1,Using MultiSearcher and ParallelMultiSearcher can change the sort order.
1,FilteredQuery ignores boost
1,Registering nodetypes with empty namespace prefix causes a namespace exception in sync node
1,Incorrect results from joins on multivalued properties
1,Custom LoginModule configurations broken in 1.5.0
1,AccessManager + CachingHierarchyManager problem
1,IndexWriter does not release its write lock when trying to open an index which does not yet exist
1,JCR2SPI: potential race condition in event listener registration
1,CVE-2009-0026: Cross site scripting issues in webapp
1,CacheBehaviour Observation broken
1,jcr-server should respect child node definition of jcr:content
1,ArrayIndexOutOfBoundsException in NodeTypeDefDiff
1,BundleDbPersistenceManager.checkConsistency() only fixes inconsistency if consistencyFix is enabled in configuration
1,NoSuchItemStateException on removing node (no versioning)
1,derelativizing of relative URIs with a scheme is incorrect
1,PUT method blocks against older servers
1,DatabaseFileSystem's logger references the wrong class
1,HTTPS Post Does Not Work
1,TimeLimitingCollector's TimeExceededException contains useless relative docid
1,javax.jcr.RepositoryException when a JOIN SQL2 query is send via Davex and has results
1,need to ensure that sims that use collection-level stats (e.g. sumTotalTermFreq) handle non-existent field
1,MSSql and MySQL bunlde PM schemas missing definition for name index
1,IW.optimize() can do too many merges at the very end
1,[patch] fix uppercase/lowercase handling for not equal to
1,FilterIndexReader should overwrite isOptimized()
1,o.a.l.analysis.de.GermanStemmer crashes on some inputs
1,Test failures with spi2jcr in AddEventListenerTest
1,trunk tests hang/deadlock TestIndexWriterWithThreads
1,ClassCastException org.apache.xerces.parsers.XIncludeAwareParserConfiguration cannot be cast to org.apache.xerces.xni.parser.XMLParserConfiguration when deploying in JBoss 5.1
1,"When using QueryImpl.setLimit() and QueryImpl.setOffset(), then NodeIterator.getSize() reports wrong size"
1,No equals operation for Credentials implementations
1,TopFieldCollector throws AIOOBE if numHits is 0
1,ExportSysViewTest fails with: System property org.xml.sax.driver not specified
1,"when opening the merged SegmentReader, IW attempts to open store files that were deleted"
1,Tika regressions in 0.8
1,sysview import does not resolve references
1,SpellChecker.clearIndex calls unlock inappropriately
1,Problems with custom nodes in journal
1,HttpClient does not compile 'out of the box' in IBM's VisualAge IDE
1,"Text.unescape(""%"") throws a StringIndexOutOfBoundsException"
1,it is not possible to register an event listener which listens to mixin nodetypes
1,CompactNodeTypeDefReader does not recognise MIXIN ORDERABLE sequence
1,SpellChecker does not work properly on calling indexDictionary after clearIndex
1,intermittent failure in TestIndexWriter. testRandomIWReader
1,NullPointerException when iterating over properties
1,IndexMerger blocks client threads when obsolete index segments are deleted
1,bad normalization in sorted search returning TopDocs
1,Formatting error in ReportTask in contrib/benchmark
1,Version.isSame(Object) not working
1,NullPointerException in ItemManager
1,DirectoryReader ignores NRT SegmentInfos in #isOptimized()
1,Calling size method of a ManageableArrayList causes NullPointerException
1,Query parser builds invalid parse tree
1,Update monitor is not released
1,IndexWriter.synced  field accumulates data leading to a Memory Leak
1,Yet another race in IW#nrtIsCurrent
1,"PriorityQueue is inheriently broken if subclass attempts to use ""heap"" w/generic T bound to anything other then ""Object"""
1,org.apache.lucene.analysis.cn.ChineseTokenizer missing offset decrement
